WorldID,LevelID,AreaID,EnemyIDs,AttemptTicketCost,MaxDecks,Reward,AvatarReward,NewPlayerReward,MaxAttacks,HasArmor,TitanCount,AreaBonuses,EnemyBonuses,EnchantedArmour,BattleScarEffect,BucketsOfDamage,BaseHP,TotalHP,Equiv. HP,Custom Mod
40,9,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,1,1,1,1,0,2.21E+07,2.21E+07,4.46E+07,
40,10,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",SoloRaidWorld4,,3,TRUE,1,1,1,2,1,0,2.17E+07,2.17E+07,4.53E+07,
41,1,Area1,"Enemy2,Enemy5,Enemy8",1,8,RaidCard:6,,,3,FALSE,1,1,1,0,1,0,3.53E+07,3.53E+07,3.46E+07,
41,2,Area2,"Enemy2,Enemy5,Enemy8",1,8,RaidWildcard:2,,,3,FALSE,1,1,1,0,1,0,3.58E+07,3.58E+07,3.51E+07,
41,3,Area3,"Enemy2,Enemy5,Enemy8",1,8,RaidCard:8,,,3,FALSE,1,1,1,0,1,0,3.64E+07,3.64E+07,3.57E+07,
41,4,Area4,"Enemy2,Enemy5,Enemy8",1,8,RaidWildcard:4,,,3,FALSE,1,1,1,0,1,0,4.16E+07,4.16E+07,4.08E+07,
41,5,Area1,"Enemy2,Enemy5,Enemy8",1,8,PetsLvl1:1,,,3,FALSE,1,1,1,0,1,0,4.62E+07,4.62E+07,4.53E+07,
41,6,Area2,"Enemy2,Enemy5,Enemy8",1,8,Equipment:1,,,3,FALSE,1,1,1,0,1,0,4.71E+07,4.71E+07,4.62E+07,
41,7,Area3,"Enemy2,Enemy5,Enemy8",1,8,PetsLvl1:2,,,3,FALSE,1,1,1,0,1,0,4.79E+07,4.79E+07,4.70E+07,
41,8,Area4,"Enemy2,Enemy5,Enemy8",1,8,Equipment:2,,,3,FALSE,1,1,1,0,1,0,4.88E+07,4.88E+07,4.78E+07,
41,9,Area1,"Enemy2,Enemy5,Enemy8",1,8,PetsLvl1:3,,,3,FALSE,1,1,1,0,1,0,4.96E+07,4.96E+07,4.87E+07,
41,10,Area2,"Enemy2,Enemy5,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,FALSE,1,1,1,0,1,0,5.05E+07,5.05E+07,4.95E+07,
42,1,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,1,1,0,1,0,1.92E+07,1.92E+07,3.76E+07,
42,2,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,1,1,0,1,0,1.95E+07,1.95E+07,3.83E+07,
42,3,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,1,1,0,1,0,1.99E+07,1.99E+07,3.89E+07,
42,4,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,1,1,0,1,0,2.27E+07,2.27E+07,4.45E+07,
42,5,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,1,1,0,1,0,2.52E+07,2.52E+07,4.95E+07,
42,6,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,1,1,0,1,0,2.57E+07,2.57E+07,5.04E+07,
42,7,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,1,1,0,1,0,2.62E+07,2.62E+07,5.14E+07,
42,8,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,1,1,0,1,0,2.67E+07,2.67E+07,5.23E+07,
42,9,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,1,1,0,1,0,2.71E+07,2.71E+07,5.32E+07,
42,10,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,1,1,0,1,0,2.76E+07,2.76E+07,5.42E+07,
43,1,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,0,0,0,1,0,2.05E+07,2.05E+07,4.11E+07,
43,2,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,0,0,0,1,0,2.09E+07,2.09E+07,4.18E+07,
43,3,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,0,0,0,1,0,2.13E+07,2.13E+07,4.26E+07,
43,4,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,0,0,0,1,0,2.44E+07,2.44E+07,4.87E+07,
43,5,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,0,0,0,1,0,2.71E+07,2.71E+07,5.42E+07,
43,6,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,0,0,0,1,0,2.76E+07,2.76E+07,5.52E+07,
43,7,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,0,0,0,1,0,2.81E+07,2.81E+07,5.62E+07,
43,8,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,0,0,0,1,0,2.86E+07,2.86E+07,5.72E+07,
43,9,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,0,0,0,1,0,2.91E+07,2.91E+07,5.82E+07,
43,10,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,0,0,0,1,0,2.96E+07,2.96E+07,5.93E+07,
44,1,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,1,1,0,1,0,2.29E+07,2.29E+07,4.50E+07,
44,2,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,1,1,0,1,0,2.33E+07,2.33E+07,4.58E+07,
44,3,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,1,1,0,1,0,2.38E+07,2.38E+07,4.66E+07,
44,4,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,1,1,0,1,0,2.72E+07,2.72E+07,5.33E+07,
44,5,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,1,1,0,1,0,3.02E+07,3.02E+07,5.93E+07,
44,6,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,1,1,0,1,0,3.08E+07,3.08E+07,6.04E+07,
44,7,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,1,1,0,1,0,3.13E+07,3.13E+07,6.15E+07,
44,8,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,1,1,0,1,0,3.19E+07,3.19E+07,6.26E+07,
44,9,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,1,1,0,1,0,3.25E+07,3.25E+07,6.37E+07,
44,10,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,1,1,0,1,0,3.30E+07,3.30E+07,6.48E+07,
45,1,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,1,1,0,1,0,2.51E+07,2.51E+07,4.92E+07,
45,2,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,1,1,0,1,0,2.55E+07,2.55E+07,5.01E+07,
45,3,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,1,1,0,1,0,2.60E+07,2.60E+07,5.09E+07,
45,4,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,1,1,0,1,0,2.97E+07,2.97E+07,5.83E+07,
45,5,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,1,1,0,1,0,3.30E+07,3.30E+07,6.48E+07,
45,6,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,1,1,0,1,0,3.37E+07,3.37E+07,6.60E+07,
45,7,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,1,1,0,1,0,3.43E+07,3.43E+07,6.72E+07,
45,8,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,1,1,1,1,0,3.38E+07,3.38E+07,6.84E+07,
45,9,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,1,1,2,1,0,3.34E+07,3.34E+07,6.96E+07,
45,10,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,1,1,3,1,0,3.29E+07,3.29E+07,7.08E+07,
46,1,Area4,"Enemy2,Enemy5,Enemy8",1,8,RaidCard:6,,,3,FALSE,1,1,1,0,1,0,5.48E+07,5.48E+07,5.38E+07,
46,2,Area1,"Enemy2,Enemy5,Enemy8",1,8,RaidWildcard:2,,,3,FALSE,1,1,1,0,1,0,5.58E+07,5.58E+07,5.47E+07,
46,3,Area2,"Enemy2,Enemy5,Enemy8",1,8,RaidCard:8,,,3,FALSE,1,1,1,0,1,0,5.68E+07,5.68E+07,5.57E+07,
46,4,Area3,"Enemy2,Enemy5,Enemy8",1,8,RaidWildcard:4,,,3,FALSE,1,1,1,0,1,0,6.50E+07,6.50E+07,6.37E+07,
46,5,Area4,"Enemy2,Enemy5,Enemy8",1,8,PetsLvl1:1,,,3,FALSE,1,1,1,0,1,0,7.22E+07,7.22E+07,7.08E+07,
46,6,Area1,"Enemy2,Enemy5,Enemy8",1,8,Equipment:1,,,3,FALSE,1,1,1,0,1,0,7.36E+07,7.36E+07,7.21E+07,
46,7,Area2,"Enemy2,Enemy5,Enemy8",1,8,PetsLvl1:2,,,3,FALSE,1,1,1,0,1,0,7.49E+07,7.49E+07,7.35E+07,
46,8,Area3,"Enemy2,Enemy5,Enemy8",1,8,Equipment:2,,,3,FALSE,1,1,1,0,1,0,7.63E+07,7.63E+07,7.48E+07,
46,9,Area4,"Enemy2,Enemy5,Enemy8",1,8,PetsLvl1:3,,,3,FALSE,1,1,1,0,1,0,7.76E+07,7.76E+07,7.61E+07,
46,10,Area1,"Enemy2,Enemy5,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,FALSE,1,1,1,0,1,0,7.89E+07,7.89E+07,7.74E+07,
47,1,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,1,1,0,1,0,3.00E+07,3.00E+07,5.88E+07,
47,2,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,1,1,0,1,0,3.05E+07,3.05E+07,5.98E+07,
47,3,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,1,1,0,1,0,3.10E+07,3.10E+07,6.09E+07,
47,4,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,1,1,0,1,0,3.55E+07,3.55E+07,6.97E+07,
47,5,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,1,1,0,1,0,3.95E+07,3.95E+07,7.74E+07,
47,6,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,1,1,0,1,0,4.02E+07,4.02E+07,7.88E+07,
47,7,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,1,1,0,1,0,4.09E+07,4.09E+07,8.03E+07,
47,8,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,1,1,0,1,0,4.17E+07,4.17E+07,8.17E+07,
47,9,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,1,1,0,1,0,4.24E+07,4.24E+07,8.31E+07,
47,10,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,1,1,0,1,0,4.31E+07,4.31E+07,8.45E+07,
48,1,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,RaidCard:6,,,3,TRUE,1,0,0,0,1,0,3.08E+07,3.08E+07,6.42E+07,
48,2,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,RaidWildcard:2,,,3,TRUE,1,0,0,0,1,0,3.14E+07,3.14E+07,6.53E+07,
48,3,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,RaidCard:8,,,3,TRUE,1,0,0,0,1,0,3.19E+07,3.19E+07,6.65E+07,
48,4,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,RaidWildcard:4,,,3,TRUE,1,0,0,0,1,0,3.65E+07,3.65E+07,7.61E+07,
48,5,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,PetsLvl1:1,,,3,TRUE,1,0,0,0,1,0,4.06E+07,4.06E+07,8.45E+07,
48,6,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,Equipment:1,,,3,TRUE,1,0,0,0,1,0,4.13E+07,4.13E+07,8.61E+07,
48,7,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,PetsLvl1:2,,,3,TRUE,1,0,0,0,1,0,4.21E+07,4.21E+07,8.76E+07,
48,8,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,Equipment:2,,,3,TRUE,1,0,0,0,1,0,4.28E+07,4.28E+07,8.92E+07,
48,9,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,PetsLvl1:3,,,3,TRUE,1,0,0,0,1,0,4.36E+07,4.36E+07,9.08E+07,
48,10,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,0,0,0,1,0,4.43E+07,4.43E+07,9.23E+07,
49,1,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,1,1,0,1,0,3.58E+07,3.58E+07,7.01E+07,
49,2,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,1,1,0,1,0,3.64E+07,3.64E+07,7.14E+07,
49,3,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,1,1,0,1,0,3.70E+07,3.70E+07,7.26E+07,
49,4,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,1,1,0,1,0,4.24E+07,4.24E+07,8.31E+07,
49,5,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,1,1,0,1,0,4.71E+07,4.71E+07,9.23E+07,
49,6,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,1,1,0,1,0,4.79E+07,4.79E+07,9.40E+07,
49,7,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,1,1,0,1,0,4.88E+07,4.88E+07,9.57E+07,
49,8,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,1,1,0,1,0,4.97E+07,4.97E+07,9.74E+07,
49,9,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,1,1,0,1,0,5.05E+07,5.05E+07,9.91E+07,
49,10,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,1,1,0,1,0,5.14E+07,5.14E+07,1.01E+08,
50,1,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,1,1,0,1,0,3.90E+07,3.90E+07,7.66E+07,
50,2,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,1,1,0,1,0,3.97E+07,3.97E+07,7.79E+07,
50,3,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,1,1,0,1,0,4.04E+07,4.04E+07,7.93E+07,
50,4,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,1,1,0,1,0,4.63E+07,4.63E+07,9.07E+07,
50,5,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,1,1,0,1,0,5.14E+07,5.14E+07,1.01E+08,
50,6,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,1,1,0,1,0,5.24E+07,5.24E+07,1.03E+08,
50,7,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,1,1,0,1,0,5.33E+07,5.33E+07,1.05E+08,
50,8,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,1,1,1,1,0,5.27E+07,5.27E+07,1.06E+08,
50,9,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,1,1,2,1,0,5.20E+07,5.20E+07,1.08E+08,
50,10,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",SoloRaidWorld5,,3,TRUE,1,1,1,3,1,0,5.12E+07,5.12E+07,1.10E+08,
51,1,Area4,"Enemy2,Enemy5,Enemy8",1,8,RaidCard:6,,,3,FALSE,1,1,1,0,1,0,8.53E+07,8.53E+07,8.37E+07,
51,2,Area1,"Enemy2,Enemy5,Enemy8",1,8,RaidWildcard:2,,,3,FALSE,1,1,1,0,1,0,8.69E+07,8.69E+07,8.52E+07,
51,3,Area2,"Enemy2,Enemy5,Enemy8",1,8,RaidCard:8,,,3,FALSE,1,1,1,0,1,0,8.84E+07,8.84E+07,8.67E+07,
51,4,Area3,"Enemy2,Enemy5,Enemy8",1,8,RaidWildcard:4,,,3,FALSE,1,1,1,0,1,0,1.01E+08,1.01E+08,9.92E+07,
51,5,Area4,"Enemy2,Enemy5,Enemy8",1,8,PetsLvl1:1,,,3,FALSE,1,1,1,0,1,0,1.12E+08,1.12E+08,1.10E+08,
51,6,Area1,"Enemy2,Enemy5,Enemy8",1,8,Equipment:1,,,3,FALSE,1,1,1,0,1,0,1.13E+08,1.13E+08,1.11E+08,
51,7,Area2,"Enemy2,Enemy5,Enemy8",1,8,PetsLvl1:2,,,3,FALSE,1,1,1,0,1,0,1.14E+08,1.14E+08,1.12E+08,
51,8,Area3,"Enemy2,Enemy5,Enemy8",1,8,Equipment:2,,,3,FALSE,1,1,1,0,1,0,1.15E+08,1.15E+08,1.13E+08,
51,9,Area4,"Enemy2,Enemy5,Enemy8",1,8,PetsLvl1:3,,,3,FALSE,1,1,1,0,1,0,1.16E+08,1.16E+08,1.14E+08,
51,10,Area1,"Enemy2,Enemy5,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,FALSE,1,1,1,0,1,0,1.17E+08,1.17E+08,1.15E+08,
52,1,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,1,1,0,1,0,4.57E+07,4.57E+07,8.96E+07,
52,2,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,1,1,0,1,0,4.60E+07,4.60E+07,9.03E+07,
52,3,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,1,1,0,1,0,4.64E+07,4.64E+07,9.10E+07,
52,4,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,1,1,0,1,0,5.26E+07,5.26E+07,1.03E+08,
52,5,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,1,1,0,1,0,5.84E+07,5.84E+07,1.15E+08,
52,6,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,1,1,0,1,0,5.89E+07,5.89E+07,1.16E+08,
52,7,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,1,1,0,1,0,5.94E+07,5.94E+07,1.16E+08,
52,8,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,1,1,0,1,0,5.98E+07,5.98E+07,1.17E+08,
52,9,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,1,1,0,1,0,6.03E+07,6.03E+07,1.18E+08,
52,10,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,1,1,0,1,0,6.07E+07,6.07E+07,1.19E+08,
53,1,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,0,0,0,1,0,4.66E+07,4.66E+07,9.31E+07,
53,2,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,0,0,0,1,0,4.69E+07,4.69E+07,9.38E+07,
53,3,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,0,0,0,1,0,4.73E+07,4.73E+07,9.46E+07,
53,4,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,0,0,0,1,0,5.36E+07,5.36E+07,1.07E+08,
53,5,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,0,0,0,1,0,5.96E+07,5.96E+07,1.19E+08,
53,6,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,0,0,0,1,0,6.00E+07,6.00E+07,1.20E+08,
53,7,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,0,0,0,1,0,6.05E+07,6.05E+07,1.21E+08,
53,8,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,0,0,0,1,0,6.10E+07,6.10E+07,1.22E+08,
53,9,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,0,0,0,1,0,6.14E+07,6.14E+07,1.23E+08,
53,10,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,0,0,0,1,0,6.19E+07,6.19E+07,1.24E+08,
54,1,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,1,1,0,1,0,4.94E+07,4.94E+07,9.68E+07,
